dataset_group,file_name,structure_name,metal_guess,redox_state_guess,monomer_guess,ts_label_guess,atom_index,element,atom_role,notes
transition_states,Ti-thiolfan-star-red-LA-TS1.out,Ti-thiolfan-star-red-LA-TS1,Ti,red,LA,TS1,83,H,,
transition_states,Ti-thiolfan-star-red-LA-TS1.out,Ti-thiolfan-star-red-LA-TS1,Ti,red,LA,TS1,84,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,1,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,2,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,3,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,4,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,5,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,6,Fe,ferrocene_Fe,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,7,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,8,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,9,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,10,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,11,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,12,O,alkoxide_O,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,13,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,14,O,phenoxy_O,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,15,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,16,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,17,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,18,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,19,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,20,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,21,O,phenoxy_O,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,22,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,23,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,24,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,25,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,26,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,27,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,28,O,alkoxide_O,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,29,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,30,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,31,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,32,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,33,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,34,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,35,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,36,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,37,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,38,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,39,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,40,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,41,S,donor_S,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,42,S,donor_S,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,43,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,44,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,45,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,46,Ti,metal_center,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,47,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,48,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,49,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,50,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,51,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,52,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,53,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,54,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,55,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,56,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,57,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,58,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,59,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,60,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,61,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,62,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,63,C,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,64,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,65,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,66,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,67,C,monomer_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,68,C,monomer_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,69,C,monomer_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,70,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,71,O,monomer_O,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,72,C,monomer_C,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,73,O,monomer_O,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,74,O,monomer_O,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,75,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,76,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,77,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,78,H,,
transition_states,Ti-thiolfan-star-red-TMC-TS1.out,Ti-thiolfan-star-red-TMC-TS1,Ti,red,TMC,TS1,79,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,1,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,2,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,3,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,4,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,5,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,6,Fe,ferrocene_Fe,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,7,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,8,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,9,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,10,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,11,C,ferrocene_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,12,O,alkoxide_O,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,13,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,14,O,phenoxy_O,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,15,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,16,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,17,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,18,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,19,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,20,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,21,O,phenoxy_O,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,22,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,23,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,24,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,25,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,26,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,27,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,28,O,alkoxide_O,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,29,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,30,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,31,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,32,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,33,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,34,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,35,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,36,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,37,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,38,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,39,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,40,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,41,S,donor_S,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,42,S,donor_S,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,43,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,44,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,45,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,46,Ti,metal_center,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,47,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,48,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,49,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,50,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,51,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,52,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,53,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,54,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,55,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,56,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,57,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,58,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,59,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,60,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,61,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,62,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,63,C,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,64,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,65,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,66,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,67,C,monomer_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,68,C,monomer_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,69,C,monomer_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,70,C,monomer_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,71,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,72,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,73,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,74,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,75,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,76,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,77,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,78,H,,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,79,O,monomer_O,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,80,C,monomer_C,
transition_states,Ti-thiolfan-star-red-VL-TS1.out,Ti-thiolfan-star-red-VL-TS1,Ti,red,VL,TS1,81,O,monomer_O,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,1,Fe,ferrocene_Fe,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,2,O,phenoxy_O,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,3,N,donor_N,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,4,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,5,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,6,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,7,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,8,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,9,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,10,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,11,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,12,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,13,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,14,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,15,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,16,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,17,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,18,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,19,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,20,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,21,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,22,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,23,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,24,C,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,25,O,alkoxide_O,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,26,O,phenoxy_O,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,27,N,donor_N,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,28,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,29,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,30,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,31,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,32,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,33,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,34,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,35,C,ferrocene_C,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,36,H,,
transition_states,Y-salfen-ox-CL-TS1.out,Y-salfen-ox-CL-TS1,Y,ox,CL,TS1,37,C,,
